Gene,Antibody id,Cell line,Location,Label,Gene name,Reliability,Main location,Additional location,Extracellular location,Enhanced,Supported,Approved,Uncertain,Single-cell variation intensity,Single-cell variation spatial,Cell cycle dependency,GO id,UniProt ID,SwissProt annotations,ID,Image_size,Cell_index,Cell_Label
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_1,1728,9,0;16
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_1,1728,10,16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_1,1728,11,16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_1,1728,12,16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_1,1728,13,16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_1,1728,14,16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_1,1728,15,16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_1,1728,16,16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,1,16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,2,0;16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,3,16
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,4,0;16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,5,16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,6,0;16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,7,16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,8,16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,9,18
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,10,0;16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,11,18
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,12,16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,13,0;16
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,14,0;16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,15,18
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,16,0;16;17
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,17,16
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,18,0;16
ENSG00000108591,HPA007716,U-251 MG,nucleoplasm;vesicles;cytosol,0;16;17,DRG2,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Nucleoplasm;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),P55039,Nucleus {ECO:0000269|PubMed:29915238}. Cytoplasm {ECO:0000269|PubMed:29915238}.,68_A6_2,1728,19,0;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_2,2048,1,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_2,2048,2,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_2,2048,3,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_2,2048,4,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_2,2048,5,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_2,2048,6,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_2,2048,7,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_2,2048,8,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_2,2048,9,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_2,2048,10,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_2,2048,11,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_2,2048,12,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_4,2048,1,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_4,2048,2,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_4,2048,3,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_4,2048,4,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_4,2048,5,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_4,2048,6,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_4,2048,7,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_4,2048,8,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_4,2048,9,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_4,2048,10,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_4,2048,11,13;16
ENSG00000108599,HPA028901,U-2 OS,plasma membrane;cytosol,13;16,AKAP10,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),O43572,Mitochondrion {ECO:0000269|PubMed:11248059}. Membrane {ECO:0000269|PubMed:11248059}. Cytoplasm {ECO:0000269|PubMed:11248059}. Note=Predominantly mitochondrial but also membrane associated and cytoplasmic.,332_F9_4,2048,12,13;16
ENSG00000108839,CAB019287,A-431,nuclear speckles;vesicles;cytosol,4;16;17,ALOX12,Supported,Cytosol,Nuclear speckles;Vesicles,,,Cytosol,Vesicles,Nuclear speckles,Cytosol;Nuclear speckles,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Vesicles (GO:0043231),P18054,"Cytoplasm, cytosol. Membrane. Note=Membrane association is stimulated by EGF.",618_B4_3,2048,1,4;16;17
ENSG00000108839,CAB019287,A-431,nuclear speckles;vesicles;cytosol,4;16;17,ALOX12,Supported,Cytosol,Nuclear speckles;Vesicles,,,Cytosol,Vesicles,Nuclear speckles,Cytosol;Nuclear speckles,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Vesicles (GO:0043231),P18054,"Cytoplasm, cytosol. Membrane. Note=Membrane association is stimulated by EGF.",618_B4_3,2048,2,4;16;17
ENSG00000108839,CAB019287,A-431,nuclear speckles;vesicles;cytosol,4;16;17,ALOX12,Supported,Cytosol,Nuclear speckles;Vesicles,,,Cytosol,Vesicles,Nuclear speckles,Cytosol;Nuclear speckles,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Vesicles (GO:0043231),P18054,"Cytoplasm, cytosol. Membrane. Note=Membrane association is stimulated by EGF.",618_B4_3,2048,3,4;16;17
ENSG00000108839,CAB019287,A-431,nuclear speckles;vesicles;cytosol,4;16;17,ALOX12,Supported,Cytosol,Nuclear speckles;Vesicles,,,Cytosol,Vesicles,Nuclear speckles,Cytosol;Nuclear speckles,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Vesicles (GO:0043231),P18054,"Cytoplasm, cytosol. Membrane. Note=Membrane association is stimulated by EGF.",618_B4_3,2048,4,4;16;17
ENSG00000108839,CAB019287,A-431,nuclear speckles;vesicles;cytosol,4;16;17,ALOX12,Supported,Cytosol,Nuclear speckles;Vesicles,,,Cytosol,Vesicles,Nuclear speckles,Cytosol;Nuclear speckles,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Vesicles (GO:0043231),P18054,"Cytoplasm, cytosol. Membrane. Note=Membrane association is stimulated by EGF.",618_B4_3,2048,5,4;16;17
ENSG00000108839,CAB019287,A-431,nuclear speckles;vesicles;cytosol,4;16;17,ALOX12,Supported,Cytosol,Nuclear speckles;Vesicles,,,Cytosol,Vesicles,Nuclear speckles,Cytosol;Nuclear speckles,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Vesicles (GO:0043231),P18054,"Cytoplasm, cytosol. Membrane. Note=Membrane association is stimulated by EGF.",618_B4_3,2048,6,4;16;17
