Gene,Antibody id,Cell line,Location,Label,Gene name,Reliability,Main location,Additional location,Extracellular location,Enhanced,Supported,Approved,Uncertain,Single-cell variation intensity,Single-cell variation spatial,Cell cycle dependency,GO id,ID,Url,Single-cell variation
ENSG00000103145,HPA059647,A549,nucleoplasm,0,HCFC1R1,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,1117_B2_1,1117_B2_1;1117_B2_3,True
ENSG00000103145,HPA059647,A549,nucleoplasm,0,HCFC1R1,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,1117_B2_3,1117_B2_1;1117_B2_3,True
ENSG00000103160,HPA045745,U-2 OS,vesicles;intermediate filaments,8;17,HSDL1,Supported,Mitochondria,Intermediate filaments;Vesicles,,,Mitochondria,,Intermediate filaments;Vesicles,Intermediate filaments,,,cytoskeleton;mitochondria;vesicles,1756_D11_3,1756_D11_3;1756_D11_6,True
ENSG00000103160,HPA045745,U-2 OS,vesicles;intermediate filaments,8;17,HSDL1,Supported,Mitochondria,Intermediate filaments;Vesicles,,,Mitochondria,,Intermediate filaments;Vesicles,Intermediate filaments,,,cytoskeleton;mitochondria;vesicles,1756_D11_6,1756_D11_3;1756_D11_6,True
ENSG00000103160,HPA045745,SiHa,mitochondria,14,HSDL1,Supported,Mitochondria,Intermediate filaments;Vesicles,,,Mitochondria,,Intermediate filaments;Vesicles,Mitochondria,,,cytoskeleton;mitochondria;vesicles,1891_F19_11,1891_F19_11_cr5bbcad091f061;1891_F19_18_cr5bbcad0920abb,True
ENSG00000103160,HPA045745,SiHa,mitochondria,14,HSDL1,Supported,Mitochondria,Intermediate filaments;Vesicles,,,Mitochondria,,Intermediate filaments;Vesicles,Mitochondria,,,cytoskeleton;mitochondria;vesicles,1891_F19_18,1891_F19_11_cr5bbcad091f061;1891_F19_18_cr5bbcad0920abb,True
ENSG00000103194,HPA006731,U-2 OS,nucleoplasm;cytosol,0;16,USP10,Supported,Cytosol,Nucleoplasm,,,Cytosol;Nucleoplasm,,,Cytosol,,,cytosol;nucleoplasm,7_E2_1,7_E2_1;7_E2_2,True
ENSG00000103194,HPA006731,U-2 OS,nucleoplasm;cytosol,0;16,USP10,Supported,Cytosol,Nucleoplasm,,,Cytosol;Nucleoplasm,,,Cytosol,,,cytosol;nucleoplasm,7_E2_2,7_E2_1;7_E2_2,True
ENSG00000103194,HPA006731,U-251 MG,nucleoplasm;cytosol,0;16,USP10,Supported,Cytosol,Nucleoplasm,,,Cytosol;Nucleoplasm,,,Cytosol,,,cytosol;nucleoplasm,9_E2_1,9_E2_1;9_E2_2,True
ENSG00000103194,HPA006731,U-251 MG,nucleoplasm;cytosol,0;16,USP10,Supported,Cytosol,Nucleoplasm,,,Cytosol;Nucleoplasm,,,Cytosol,,,cytosol;nucleoplasm,9_E2_2,9_E2_1;9_E2_2,True
ENSG00000103196,HPA030054,U-2 OS,nucleoplasm;nucleoli,0;2,CRISPLD2,Approved,Nucleoli;Nucleoplasm,,Predicted to be secreted,,,Nucleoli;Nucleoplasm,,Nucleoplasm;Nucleoli,,,nucleoli;nucleoplasm,1496_E7_3,1496_E7_3;1496_E7_5,True
ENSG00000103196,HPA030054,U-2 OS,nucleoplasm;nucleoli,0;2,CRISPLD2,Approved,Nucleoli;Nucleoplasm,,Predicted to be secreted,,,Nucleoli;Nucleoplasm,,Nucleoplasm;Nucleoli,,,nucleoli;nucleoplasm,1496_E7_5,1496_E7_3;1496_E7_5,True
ENSG00000103196,HPA030054,SiHa,nucleoplasm,0,CRISPLD2,Approved,Nucleoli;Nucleoplasm,,Predicted to be secreted,,,Nucleoli;Nucleoplasm,,Nucleoplasm,,,nucleoli;nucleoplasm,1486_E7_1,1486_E7_1;1486_E7_2,True
ENSG00000103196,HPA030054,SiHa,nucleoplasm,0,CRISPLD2,Approved,Nucleoli;Nucleoplasm,,Predicted to be secreted,,,Nucleoli;Nucleoplasm,,Nucleoplasm,,,nucleoli;nucleoplasm,1486_E7_2,1486_E7_1;1486_E7_2,True
ENSG00000103202,HPA072588,U-2 OS,mitochondria,14,NME4,Supported,Mitochondria,,,,Mitochondria,,,Mitochondria,,,mitochondria,1376_A11_3,1376_A11_3;1376_A11_4,True
ENSG00000103202,HPA072588,U-2 OS,mitochondria,14,NME4,Supported,Mitochondria,,,,Mitochondria,,,Mitochondria,,,mitochondria,1376_A11_4,1376_A11_3;1376_A11_4,True
ENSG00000103269,HPA030360,HeLa,nucleoplasm,0,RHBDL1,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,1047_E12_2,1047_E12_2;1047_E12_4,True
ENSG00000103269,HPA030360,HeLa,nucleoplasm,0,RHBDL1,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,1047_E12_4,1047_E12_2;1047_E12_4,True
ENSG00000103342,HPA074588,SiHa,cytosol,16,GSPT1,Approved,Cytosol,Vesicles,,,,Cytosol;Vesicles,,Cytosol,,,cytosol;vesicles,1891_J21_7,1891_J21_7_cr5ba0ad9fc0457;1891_J21_21_cr5ba0ad9fc1dbe,True
ENSG00000103342,HPA074588,SiHa,cytosol,16,GSPT1,Approved,Cytosol,Vesicles,,,,Cytosol;Vesicles,,Cytosol,,,cytosol;vesicles,1891_J21_21,1891_J21_7_cr5ba0ad9fc0457;1891_J21_21_cr5ba0ad9fc1dbe,True
ENSG00000103353,HPA051746,HeLa,nucleoplasm,0,UBFD1,Approved,Nucleoplasm,Nucleoli,,,,Nucleoli;Nucleoplasm,,Nucleoplasm,,,nucleoli;nucleoplasm,787_H3_1,787_H3_1;787_H3_2,True
ENSG00000103353,HPA051746,HeLa,nucleoplasm,0,UBFD1,Approved,Nucleoplasm,Nucleoli,,,,Nucleoli;Nucleoplasm,,Nucleoplasm,,,nucleoli;nucleoplasm,787_H3_2,787_H3_1;787_H3_2,True
ENSG00000103356,HPA043633,U-2 OS,nucleoplasm;mitochondria,0;14,EARS2,Approved,Mitochondria,Nucleoplasm,,,,Mitochondria;Nucleoplasm,,Nucleoplasm;Mitochondria,,,mitochondria;nucleoplasm,498_F6_3,498_F6_3;498_F6_4,True
ENSG00000103356,HPA043633,U-2 OS,nucleoplasm;mitochondria,0;14,EARS2,Approved,Mitochondria,Nucleoplasm,,,,Mitochondria;Nucleoplasm,,Nucleoplasm;Mitochondria,,,mitochondria;nucleoplasm,498_F6_4,498_F6_3;498_F6_4,True
ENSG00000103356,HPA043633,A-431,nucleoplasm;mitochondria,0;14,EARS2,Approved,Mitochondria,Nucleoplasm,,,,Mitochondria;Nucleoplasm,,Nucleoplasm;Mitochondria,,,mitochondria;nucleoplasm,512_F6_1,512_F6_1;512_F6_2,True
ENSG00000103356,HPA043633,A-431,nucleoplasm;mitochondria,0;14,EARS2,Approved,Mitochondria,Nucleoplasm,,,,Mitochondria;Nucleoplasm,,Nucleoplasm;Mitochondria,,,mitochondria;nucleoplasm,512_F6_2,512_F6_1;512_F6_2,True
ENSG00000103356,HPA043633,U-251 MG,nucleoplasm;mitochondria,0;14,EARS2,Approved,Mitochondria,Nucleoplasm,,,,Mitochondria;Nucleoplasm,,Mitochondria,,,mitochondria;nucleoplasm,501_F6_1,501_F6_1;501_F6_2,True
ENSG00000103356,HPA043633,U-251 MG,nucleoplasm;mitochondria,0;14,EARS2,Approved,Mitochondria,Nucleoplasm,,,,Mitochondria;Nucleoplasm,,Mitochondria,,,mitochondria;nucleoplasm,501_F6_2,501_F6_1;501_F6_2,True
ENSG00000103381,HPA041970,U-2 OS,plasma membrane;cytosol,13;16,CPPED1,Supported,Cytosol,Plasma membrane,,,Cytosol;Plasma membrane,,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,847_E6_1,847_E6_1;847_E6_3,True
ENSG00000103381,HPA041970,U-2 OS,plasma membrane;cytosol,13;16,CPPED1,Supported,Cytosol,Plasma membrane,,,Cytosol;Plasma membrane,,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,847_E6_3,847_E6_1;847_E6_3,True
ENSG00000103381,HPA041970,A549,cytosol,16,CPPED1,Supported,Cytosol,Plasma membrane,,,Cytosol;Plasma membrane,,,Cytosol,,,cytosol;plasma membrane,857_E6_1,857_E6_1;857_E6_2,True
ENSG00000103381,HPA041970,A549,cytosol,16,CPPED1,Supported,Cytosol,Plasma membrane,,,Cytosol;Plasma membrane,,,Cytosol,,,cytosol;plasma membrane,857_E6_2,857_E6_1;857_E6_2,True
ENSG00000103415,CAB025464,U-2 OS,vesicles;cytosol,16;17,HMOX2,Approved,Cytosol;Vesicles,,,,,Cytosol;Vesicles,,Vesicles,,,cytosol;vesicles,653_G9_2,653_G9_2;653_G9_3,True
ENSG00000103415,CAB025464,U-2 OS,vesicles;cytosol,16;17,HMOX2,Approved,Cytosol;Vesicles,,,,,Cytosol;Vesicles,,Vesicles,,,cytosol;vesicles,653_G9_3,653_G9_2;653_G9_3,True
ENSG00000103415,CAB025464,U-251 MG,vesicles,17,HMOX2,Approved,Cytosol;Vesicles,,,,,Cytosol;Vesicles,,Vesicles,,,cytosol;vesicles,658_G9_3,658_G9_3;658_G9_5,True
ENSG00000103415,CAB025464,U-251 MG,vesicles,17,HMOX2,Approved,Cytosol;Vesicles,,,,,Cytosol;Vesicles,,Vesicles,,,cytosol;vesicles,658_G9_5,658_G9_3;658_G9_5,True
ENSG00000103423,HPA040875,U-2 OS,vesicles;mitochondria,14;17,DNAJA3,Supported,Mitochondria,Vesicles,,,Mitochondria,,Vesicles,Vesicles,,,mitochondria;vesicles,712_F2_2,712_F2_2;712_F2_3,True
ENSG00000103423,HPA040875,U-2 OS,vesicles;mitochondria,14;17,DNAJA3,Supported,Mitochondria,Vesicles,,,Mitochondria,,Vesicles,Vesicles,,,mitochondria;vesicles,712_F2_3,712_F2_2;712_F2_3,True
ENSG00000103449,HPA074673,U-2 OS,nucleoplasm;nucleoli,0;2,SALL1,Approved,Nucleoplasm,Cytosol;Nuclear speckles;Nucleoli,,,,Cytosol;Nuclear speckles;Nucleoli;Nucleoplasm,,Nucleoli,,,cytosol;nuclear speckles;nucleoli;nucleoplasm,1870_A4_1,1870_A4_1;1870_A4_2,True
ENSG00000103449,HPA074673,U-2 OS,nucleoplasm;nucleoli,0;2,SALL1,Approved,Nucleoplasm,Cytosol;Nuclear speckles;Nucleoli,,,,Cytosol;Nuclear speckles;Nucleoli;Nucleoplasm,,Nucleoli,,,cytosol;nuclear speckles;nucleoli;nucleoplasm,1870_A4_2,1870_A4_1;1870_A4_2,True
ENSG00000103449,HPA074673,RPTEC TERT1,nucleoplasm;nuclear speckles,0;4,SALL1,Approved,Nucleoplasm,Cytosol;Nuclear speckles;Nucleoli,,,,Cytosol;Nuclear speckles;Nucleoli;Nucleoplasm,,Nucleoplasm;Nuclear speckles,,,cytosol;nuclear speckles;nucleoli;nucleoplasm,1787_B3_5,1787_B3_5_cr5968be928b065;1787_B3_9_cr5968be928c525,True
ENSG00000103449,HPA074673,RPTEC TERT1,nucleoplasm;nuclear speckles,0;4,SALL1,Approved,Nucleoplasm,Cytosol;Nuclear speckles;Nucleoli,,,,Cytosol;Nuclear speckles;Nucleoli;Nucleoplasm,,Nucleoplasm;Nuclear speckles,,,cytosol;nuclear speckles;nucleoli;nucleoplasm,1787_B3_9,1787_B3_5_cr5968be928b065;1787_B3_9_cr5968be928c525,True
ENSG00000103485,HPA076010,U-2 OS,vesicles,17,QPRT,Approved,Vesicles,,,,,Vesicles,,Vesicles,,,vesicles,1913_K5_2,1913_K5_2;1913_K5_4,True
ENSG00000103485,HPA076010,U-2 OS,vesicles,17,QPRT,Approved,Vesicles,,,,,Vesicles,,Vesicles,,,vesicles,1913_K5_4,1913_K5_2;1913_K5_4,True
ENSG00000103546,HPA004057,HaCaT,mitochondria;cytosol,14;16,SLC6A2,Approved,Cytosol,Mitochondria,,,,Cytosol;Mitochondria,,Mitochondria,,,cytosol;mitochondria,1576_B1_1,1576_B1_1;1576_B1_6,True
ENSG00000103546,HPA004057,HaCaT,mitochondria;cytosol,14;16,SLC6A2,Approved,Cytosol,Mitochondria,,,,Cytosol;Mitochondria,,Mitochondria,,,cytosol;mitochondria,1576_B1_6,1576_B1_1;1576_B1_6,True
ENSG00000103653,HPA028425,U-2 OS,vesicles;cytosol,16;17,CSK,Enhanced,Cytosol;Vesicles,,,Vesicles,,Cytosol,,Cytosol,,,cytosol;vesicles,322_G3_1,322_G3_1;322_G3_2,True
ENSG00000103653,HPA028425,U-2 OS,vesicles;cytosol,16;17,CSK,Enhanced,Cytosol;Vesicles,,,Vesicles,,Cytosol,,Cytosol,,,cytosol;vesicles,322_G3_2,322_G3_1;322_G3_2,True
ENSG00000104299,HPA051615,U-2 OS,nucleoplasm,0,INTS9,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,808_E7_1,808_E7_1;808_E7_5,True
ENSG00000104299,HPA051615,U-2 OS,nucleoplasm,0,INTS9,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,808_E7_5,808_E7_1;808_E7_5,True
ENSG00000104312,HPA015273,U-2 OS,cytosol,16,RIPK2,Enhanced,Cytosol,,,Cytosol,,,,Cytosol,,,cytosol,126_F4_1,126_F4_1;126_F4_2,True
ENSG00000104312,HPA015273,U-2 OS,cytosol,16,RIPK2,Enhanced,Cytosol,,,Cytosol,,,,Cytosol,,,cytosol,126_F4_2,126_F4_1;126_F4_2,True
ENSG00000104312,HPA015273,A-431,cytosol,16,RIPK2,Enhanced,Cytosol,,,Cytosol,,,,Cytosol,,,cytosol,125_F4_1,125_F4_1;125_F4_2,True
ENSG00000104312,HPA015273,A-431,cytosol,16,RIPK2,Enhanced,Cytosol,,,Cytosol,,,,Cytosol,,,cytosol,125_F4_2,125_F4_1;125_F4_2,True
ENSG00000104312,HPA016499,A-431,cytosol,16,RIPK2,Enhanced,Cytosol,,,Cytosol,,,,Cytosol,,,cytosol,131_G1_1,131_G1_1;131_G1_2,True
ENSG00000104312,HPA016499,A-431,cytosol,16,RIPK2,Enhanced,Cytosol,,,Cytosol,,,,Cytosol,,,cytosol,131_G1_2,131_G1_1;131_G1_2,True
ENSG00000104325,HPA023162,A-431,nucleoplasm;mitochondria;cytosol,0;14;16,DECR1,Supported,Mitochondria,Cytosol,,,Mitochondria,,Cytosol,,Nucleoplasm;Mitochondria;Cytosol,,cytosol;mitochondria,222_B11_1,222_B11_1;222_B11_2,True
ENSG00000104325,HPA023162,A-431,nucleoplasm;mitochondria;cytosol,0;14;16,DECR1,Supported,Mitochondria,Cytosol,,,Mitochondria,,Cytosol,,Nucleoplasm;Mitochondria;Cytosol,,cytosol;mitochondria,222_B11_2,222_B11_1;222_B11_2,True
ENSG00000104332,HPA064870,U-2 OS,nucleoli,2,SFRP1,Approved,Nucleoli,Cytosol,Predicted to be secreted,,,Cytosol;Nucleoli,,Nucleoli,,,cytosol;nucleoli,1264_E9_5,1264_E9_5;1264_E9_6,True
ENSG00000104332,HPA064870,U-2 OS,nucleoli,2,SFRP1,Approved,Nucleoli,Cytosol,Predicted to be secreted,,,Cytosol;Nucleoli,,Nucleoli,,,cytosol;nucleoli,1264_E9_6,1264_E9_5;1264_E9_6,True
ENSG00000104332,HPA064870,SK-MEL-30,nucleoli,2,SFRP1,Approved,Nucleoli,Cytosol,Predicted to be secreted,,,Cytosol;Nucleoli,,Nucleoli,,,cytosol;nucleoli,1262_E9_6,1262_E9_6;1262_E9_7,True
ENSG00000104332,HPA064870,SK-MEL-30,nucleoli,2,SFRP1,Approved,Nucleoli,Cytosol,Predicted to be secreted,,,Cytosol;Nucleoli,,Nucleoli,,,cytosol;nucleoli,1262_E9_7,1262_E9_6;1262_E9_7,True
ENSG00000104343,HPA073181,PC-3,nucleoli,2,UBE2W,Approved,Nucleoli,,,,,Nucleoli,,Nucleoli,,,nucleoli,1434_H1_1,1434_H1_1;1434_H1_4,True
ENSG00000104343,HPA073181,PC-3,nucleoli,2,UBE2W,Approved,Nucleoli,,,,,Nucleoli,,Nucleoli,,,nucleoli,1434_H1_4,1434_H1_1;1434_H1_4,True
ENSG00000104522,HPA023361,U-2 OS,nucleoplasm;cytosol,0;16,TSTA3,Approved,Cytosol,Nucleoplasm,,,,Cytosol;Nucleoplasm,,Nucleoplasm,,,cytosol;nucleoplasm,286_E4_2,286_E4_2;286_E4_1,True
ENSG00000104522,HPA023361,U-2 OS,nucleoplasm;cytosol,0;16,TSTA3,Approved,Cytosol,Nucleoplasm,,,,Cytosol;Nucleoplasm,,Nucleoplasm,,,cytosol;nucleoplasm,286_E4_1,286_E4_2;286_E4_1,True
ENSG00000104679,HPA023153,U-2 OS,nucleoplasm;cytosol,0;16,R3HCC1,Approved,Cytosol,Nucleoplasm,,,,Cytosol;Nucleoplasm,,Nucleoplasm,,,cytosol;nucleoplasm,217_D2_2,217_D2_2;217_D2_1,True
ENSG00000104679,HPA023153,U-2 OS,nucleoplasm;cytosol,0;16,R3HCC1,Approved,Cytosol,Nucleoplasm,,,,Cytosol;Nucleoplasm,,Nucleoplasm,,,cytosol;nucleoplasm,217_D2_1,217_D2_2;217_D2_1,True
ENSG00000104687,CAB008632,A-431,cytosol,16,GSR,Supported,Cytosol,,,,Cytosol,,,Cytosol,,,cytosol,639_B3_1,639_B3_1;639_B3_2,True
ENSG00000104687,CAB008632,A-431,cytosol,16,GSR,Supported,Cytosol,,,,Cytosol,,,Cytosol,,,cytosol,639_B3_2,639_B3_1;639_B3_2,True
ENSG00000104722,HPA023138,HEK 293,intermediate filaments,8,NEFM,Enhanced,Intermediate filaments,,,Intermediate filaments,,,,Intermediate filaments,,,cytoskeleton,1124_E6_6,1124_E6_6;1124_E6_9,True
ENSG00000104722,HPA023138,HEK 293,intermediate filaments,8,NEFM,Enhanced,Intermediate filaments,,,Intermediate filaments,,,,Intermediate filaments,,,cytoskeleton,1124_E6_9,1124_E6_6;1124_E6_9,True
ENSG00000104738,HPA004873,A-431,nucleoplasm,0,MCM4,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,69_C3_1,69_C3_1;69_C3_2,True
ENSG00000104738,HPA004873,A-431,nucleoplasm,0,MCM4,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,69_C3_2,69_C3_1;69_C3_2,True
ENSG00000104738,HPA004873,U-251 MG,nucleoplasm,0,MCM4,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,68_C3_1,68_C3_1;68_C3_2,True
ENSG00000104738,HPA004873,U-251 MG,nucleoplasm,0,MCM4,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,68_C3_2,68_C3_1;68_C3_2,True
ENSG00000104738,HPA031052,U-2 OS,nucleoplasm,0,MCM4,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,847_E4_1,847_E4_1;847_E4_2,True
ENSG00000104738,HPA031052,U-2 OS,nucleoplasm,0,MCM4,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,847_E4_2,847_E4_1;847_E4_2,True
ENSG00000104738,HPA031052,A-431,nucleoplasm,0,MCM4,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,900_A8_1,900_A8_1;900_A8_2,True
ENSG00000104738,HPA031052,A-431,nucleoplasm,0,MCM4,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,900_A8_2,900_A8_1;900_A8_2,True
ENSG00000104738,HPA031052,A549,nucleoplasm,0,MCM4,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,857_E4_1,857_E4_1;857_E4_2,True
ENSG00000104738,HPA031052,A549,nucleoplasm,0,MCM4,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,857_E4_2,857_E4_1;857_E4_2,True
ENSG00000104765,CAB025371,U-2 OS,mitochondria,14,BNIP3L,Supported,Mitochondria,Nuclear speckles,,Mitochondria,Nuclear speckles,,,Mitochondria,,,mitochondria;nuclear speckles,703_F6_1,703_F6_1;703_F6_5,True
ENSG00000104765,CAB025371,U-2 OS,mitochondria,14,BNIP3L,Supported,Mitochondria,Nuclear speckles,,Mitochondria,Nuclear speckles,,,Mitochondria,,,mitochondria;nuclear speckles,703_F6_5,703_F6_1;703_F6_5,True
ENSG00000104823,HPA005835,U-2 OS,mitochondria,14,ECH1,Supported,Mitochondria,,,,Mitochondria,,,Mitochondria,,,mitochondria,13_D11_1,13_D11_1;13_D11_2,True
ENSG00000104823,HPA005835,U-2 OS,mitochondria,14,ECH1,Supported,Mitochondria,,,,Mitochondria,,,Mitochondria,,,mitochondria,13_D11_2,13_D11_1;13_D11_2,True
ENSG00000104852,HPA042050,U-251 MG,nucleoplasm,0,SNRNP70,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,567_H11_1,567_H11_1;567_H11_2,True
ENSG00000104852,HPA042050,U-251 MG,nucleoplasm,0,SNRNP70,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,567_H11_2,567_H11_1;567_H11_2,True
ENSG00000104886,HPA048989,U-2 OS,mitochondria,14,PLEKHJ1,Approved,Mitochondria,,,,,Mitochondria,,Mitochondria,,,mitochondria,736_E12_2,736_E12_2;736_E12_3,True
ENSG00000104886,HPA048989,U-2 OS,mitochondria,14,PLEKHJ1,Approved,Mitochondria,,,,,Mitochondria,,Mitochondria,,,mitochondria,736_E12_3,736_E12_2;736_E12_3,True
ENSG00000104889,HPA042692,U-2 OS,nucleoplasm,0,RNASEH2A,Enhanced,Nucleoplasm,Cytosol,,Cytosol;Nucleoplasm,,,,Nucleoplasm,,,cytosol;nucleoplasm,470_C7_2,470_C7_2;470_C7_3,True
ENSG00000104889,HPA042692,U-2 OS,nucleoplasm,0,RNASEH2A,Enhanced,Nucleoplasm,Cytosol,,Cytosol;Nucleoplasm,,,,Nucleoplasm,,,cytosol;nucleoplasm,470_C7_3,470_C7_2;470_C7_3,True
ENSG00000104889,HPA042692,A-431,nucleoplasm;cytosol,0;16,RNASEH2A,Enhanced,Nucleoplasm,Cytosol,,Cytosol;Nucleoplasm,,,,,Nucleoplasm;Cytosol,,cytosol;nucleoplasm,473_C7_2,473_C7_2;473_C7_3,True
ENSG00000104889,HPA042692,A-431,nucleoplasm;cytosol,0;16,RNASEH2A,Enhanced,Nucleoplasm,Cytosol,,Cytosol;Nucleoplasm,,,,,Nucleoplasm;Cytosol,,cytosol;nucleoplasm,473_C7_3,473_C7_2;473_C7_3,True
ENSG00000104889,HPA042692,U-251 MG,nucleoplasm;cytosol,0;16,RNASEH2A,Enhanced,Nucleoplasm,Cytosol,,Cytosol;Nucleoplasm,,,,,Nucleoplasm;Cytosol,,cytosol;nucleoplasm,468_C7_1,468_C7_1;468_C7_2,True
ENSG00000104889,HPA042692,U-251 MG,nucleoplasm;cytosol,0;16,RNASEH2A,Enhanced,Nucleoplasm,Cytosol,,Cytosol;Nucleoplasm,,,,,Nucleoplasm;Cytosol,,cytosol;nucleoplasm,468_C7_2,468_C7_1;468_C7_2,True
ENSG00000104960,HPA051812,HEK 293,nucleoplasm,0,PTOV1,Supported,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm,,,nucleoplasm,1042_A10_1,1042_A10_1;1042_A10_4,True
ENSG00000104960,HPA051812,HEK 293,nucleoplasm,0,PTOV1,Supported,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm,,,nucleoplasm,1042_A10_4,1042_A10_1;1042_A10_4,True
ENSG00000104967,HPA045607,HUVEC TERT2,nucleoplasm;golgi apparatus,0;7,NOVA2,Approved,Golgi apparatus,Nuclear bodies;Nucleoplasm,,,,Golgi apparatus;Nuclear bodies;Nucleoplasm,,Nucleoplasm,,,golgi apparatus;nucleoplasm,1752_E2_8,1752_E2_8_cr5804cc90cc642;1752_E2_13_cr5804cc9a9f04e,True
ENSG00000104967,HPA045607,HUVEC TERT2,nucleoplasm;golgi apparatus,0;7,NOVA2,Approved,Golgi apparatus,Nuclear bodies;Nucleoplasm,,,,Golgi apparatus;Nuclear bodies;Nucleoplasm,,Nucleoplasm,,,golgi apparatus;nucleoplasm,1752_E2_13,1752_E2_8_cr5804cc90cc642;1752_E2_13_cr5804cc9a9f04e,True
ENSG00000104979,HPA059928,PC-3,nucleoplasm;nucleoli,0;2,C19orf53,Approved,Nucleoli;Nucleoplasm,,,,,Nucleoli;Nucleoplasm,,Nucleoplasm;Nucleoli,,,nucleoli;nucleoplasm,1218_C7_3,1218_C7_3;1218_C7_4,True
ENSG00000104979,HPA059928,PC-3,nucleoplasm;nucleoli,0;2,C19orf53,Approved,Nucleoli;Nucleoplasm,,,,,Nucleoli;Nucleoplasm,,Nucleoplasm;Nucleoli,,,nucleoli;nucleoplasm,1218_C7_4,1218_C7_3;1218_C7_4,True
ENSG00000104998,HPA073441,A-431,vesicles,17,IL27RA,Approved,Vesicles,,,,,Vesicles,,Vesicles,,,vesicles,1685_H9_1,1685_H9_1;1685_H9_2,True
ENSG00000104998,HPA073441,A-431,vesicles,17,IL27RA,Approved,Vesicles,,,,,Vesicles,,Vesicles,,,vesicles,1685_H9_2,1685_H9_1;1685_H9_2,True
ENSG00000105063,HPA043989,A-431,cytosol,16,PPP6R1,Enhanced,Cytosol,,,Cytosol,,,,Cytosol,,,cytosol,563_C1_2,563_C1_2;563_C1_3,True
ENSG00000105063,HPA043989,A-431,cytosol,16,PPP6R1,Enhanced,Cytosol,,,Cytosol,,,,Cytosol,,,cytosol,563_C1_3,563_C1_2;563_C1_3,True
ENSG00000105085,HPA071835,PC-3,nucleoplasm;vesicles;cytosol,0;16;17,MED26,Approved,Nucleoplasm,Cytosol;Vesicles,,,,Cytosol;Nucleoplasm;Vesicles,,,Nucleoplasm;Cytosol,,cytosol;nucleoplasm;vesicles,1440_G5_4,1440_G5_4;1440_G5_6,True
ENSG00000105085,HPA071835,PC-3,nucleoplasm;vesicles;cytosol,0;16;17,MED26,Approved,Nucleoplasm,Cytosol;Vesicles,,,,Cytosol;Nucleoplasm;Vesicles,,,Nucleoplasm;Cytosol,,cytosol;nucleoplasm;vesicles,1440_G5_6,1440_G5_4;1440_G5_6,True
ENSG00000105173,CAB000308,U-2 OS,nucleoplasm,0,CCNE1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,667_A5_1,667_A5_1;667_A5_2,True
ENSG00000105173,CAB000308,U-2 OS,nucleoplasm,0,CCNE1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,667_A5_2,667_A5_1;667_A5_2,True
ENSG00000105173,HPA018169,U-2 OS,nucleoplasm,0,CCNE1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,247_C1_1,247_C1_1;247_C1_2,True
ENSG00000105173,HPA018169,U-2 OS,nucleoplasm,0,CCNE1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,247_C1_2,247_C1_1;247_C1_2,True
ENSG00000105173,HPA018169,U-251 MG,nucleoplasm,0,CCNE1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,177_C1_1,177_C1_1,True
